monthly_income,collateral_value,loan_amount,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,informed_restriction,monthly_payment,auto_brand,auto_model,auto_year,form_completed,sent_to_analysis,channel,landing_page,landing_page_product,utm_term
7000.0,25000.0,8000.0,2000.0,0.0,0,0,0,0,0,0.0,779.9,Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
800.0,10000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,208.33,Fiat,Bravo ABSOLUTE 1.8 Flex 16V 5p,2011.0,0.0,1.0,direct,/,HomePage,
5000.0,12500.0,11250.0,0.0,0.0,0,0,0,0,0,0.0,1218.75,Ford,KA GL 1.0i Zetec Rocam,2005.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
5700.0,17000.0,10000.0,2500.0,0.0,0,0,0,0,0,0.0,339.94,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2010.0,0.0,0.0,search,/,HomePage,c
6000.0,30000.0,9000.0,,0.0,0,0,0,0,0,0.0,305.0,Fiat,Punto  ELX 1.4 Fire Flex 8V 5p,2011.0,0.0,0.0,search,/,HomePage,c
6500.0,54000.0,20000.0,30000.0,0.0,0,0,0,0,0,0.0,1099.56,Renault,FLUENCE Sedan Dynamique 2.0 16V FLEX Aut,2014.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
3200.0,25000.0,13000.0,0.0,0.0,0,0,0,0,0,0.0,570.27,GM - Chevrolet,MONTANA LS 1.4 ECONOFLEX 8V 2p,2013.0,1.0,0.0,display,/emprestimos/solicitar,PersonalLoan,c
4000.0,20000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,161.77,Fiat,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,2009.0,0.0,0.0,seo,/institucional/conheca-a-gente,,
4000.0,25000.0,10000.0,,0.0,0,0,0,0,0,0.0,974.87,GM - Chevrolet,Meriva Maxx 1.8 MPFI 8V FlexPower,2008.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4000.0,16000.0,14400.0,0.0,0.0,0,0,0,0,0,0.0,805.14,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2011.0,0.0,1.0,referral,/emprestimos,,
1500.0,6805.0,5000.0,3000.0,0.0,0,0,0,0,0,1.0,161.77,Ford,Fiesta 1.0i 3p e 5p,1997.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
4997.0,16981.0,6500.0,0.0,0.0,0,0,0,0,0,0.0,220.96,GM - Chevrolet,Celta Spirit 1.0 MPFI 8V FlexPower 3p,2009.0,0.0,0.0,seo,/,HomePage,
3000.0,20000.0,18000.0,,0.0,0,0,0,0,0,0.0,648.11,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2010.0,0.0,0.0,seo,/blog/artigos/emprestimos/condicoes-de-credito-bom-pra-todos-bb,,
4000.0,23000.0,20700.0,20000.0,1.0,0,0,0,1,0,0.0,703.67,VW - VolksWagen,VOYAGE 1.6 Mi Total Flex 8V 4p,2009.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
5000.0,28000.0,20000.0,,0.0,0,0,0,0,0,1.0,849.03,Fiat,UNO WAY 1.4 EVO Fire Flex 8V 5p,2011.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
10000.0,39057.0,35151.3,,0.0,0,0,0,0,0,0.0,1194.92,Ford,Ka+ Sedan 1.5 SEL 16V Flex 4p,2015.0,1.0,1.0,direct,/,HomePage,
6000.0,23000.0,20700.0,0.0,0.0,0,0,0,0,0,1.0,669.72,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2008.0,0.0,0.0,direct,/,HomePage,
4600.0,26000.0,17000.0,,0.0,0,0,0,0,0,1.0,550.01,Peugeot,307 Feline/Griff/Premi. 2.0 Flex 5p Aut,2008.0,0.0,0.0,search,/blog/artigos/emprestimos/emprestimo-para-autonomos-saiba-como-funciona,,
9000.0,23000.0,20700.0,,0.0,0,0,0,0,0,0.0,908.04,Honda,Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.,2007.0,1.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,c
3700.0,18000.0,16200.0,0.0,0.0,0,0,0,0,0,0.0,710.64,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2011.0,0.0,0.0,search,/,HomePage,c
7000.0,37000.0,33300.0,0.0,0.0,0,0,0,0,0,0.0,1131.98,Hyundai,Tucson 2.0 16V Aut.,2010.0,1.0,1.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
9000.0,33000.0,22000.0,0.0,0.0,0,0,0,0,0,0.0,1466.67,Citroën,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,2013.0,0.0,1.0,affiliates,/financiamentos/veiculo/uber/solicitar,AutoFin,
8500.0,27000.0,22000.0,0.0,0.0,0,0,0,0,0,0.0,711.77,Citroën,C4 PALLAS GLX 2.0/2.0 Flex 16V Mec.,2008.0,1.0,1.0,display,/,HomePage,c
3000.0,35000.0,10000.0,15000.0,0.0,0,0,0,0,0,0.0,549.78,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2013.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
2675.0,9000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,161.77,Honda,Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.,2013.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
1656.0,21000.0,5000.0,0.0,0.0,0,0,0,0,0,1.0,229.17,GM - Chevrolet,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p,2009.0,0.0,1.0,search,/emprestimos/solicitar,PersonalLoan,
2750.0,39000.0,7000.0,10750.0,0.0,0,0,0,0,0,1.0,237.95,Fiat,Grand Siena ESSENCE Dual. 1.6 Flex 16V,2013.0,1.0,0.0,seo,/blog/artigos/emprestimos/emprestimo-com-nome-negativado,,
5500.0,42000.0,37613.98,19000.0,0.0,0,0,0,0,0,0.0,1278.63,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2013.0,1.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
2664.0,25000.0,12000.0,,0.0,0,0,0,0,0,0.0,509.42,VW - VolksWagen,VOYAGE TREND 1.6 Mi Total Flex 8V 4p,2012.0,0.0,0.0,search,/,HomePage,
3800.0,16000.0,14400.0,10.0,0.0,0,0,0,0,0,0.0,465.89,GM - Chevrolet,Corsa Sed Class.Spirit 1.0/1.0 FlexPower,2009.0,0.0,0.0,direct,/emprestimos/garantia-veiculo/solicitar,,
2000.0,27000.0,14400.0,0.0,1.0,0,0,0,1,0,0.0,600.0,Kia Motors,Picanto EX 1.1/ 1.0/ 1.0 Flex Mec,2012.0,1.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
800.0,13000.0,5471.12,,0.0,0,0,0,0,0,0.0,240.0,Fiat,Palio ELX 1.4 mpi Fire Flex 8V 4p,2007.0,0.0,0.0,search,/,HomePage,m
2500.0,9000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,279.56,GM - Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p,2015.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
2600.0,18000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,487.44,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006.0,1.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
6800.0,120000.0,30000.0,0.0,0.0,0,0,0,0,0,0.0,2000.0,Mercedes-Benz,C-180 CGI Sport 1.6 TB 16V 156cv Aut.,2014.0,0.0,1.0,search,/,HomePage,
3250.0,17000.0,9000.0,0.0,0.0,0,0,0,0,0,0.0,975.0,Ford,Fiesta 1.6 8V Flex/Class 1.6 8V Flex 5p,2008.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4900.0,16000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,279.56,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2010.0,1.0,1.0,search,/emprestimos/solicitar,PersonalLoan,
2190.0,23000.0,8000.0,10.0,0.0,0,0,0,0,0,0.0,351.0,VW - VolksWagen,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 4p,2008.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
6000.0,21000.0,6500.0,0.0,0.0,0,0,0,0,0,0.0,447.63,Ford,Focus Sedan 2.0 16V/ 2.0 16V Flex 4p,2005.0,1.0,0.0,search,/,HomePage,m
3400.0,16000.0,5000.0,,0.0,0,0,0,0,0,1.0,333.33,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2009.0,0.0,0.0,social,/emprestimos/solicitar,PersonalLoan,
8000.0,66000.0,6000.0,0.0,0.0,0,0,0,0,0,0.0,250.0,Fiat,Strada Working 1.4 mpi Fire Flex 8V CD,2014.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,m
5000.0,18499.0,15000.0,0.0,0.0,0,0,0,0,0,0.0,1000.0,GM - Chevrolet,Astra Sedan Comfort 1.8 MPFI 8V 4p,2005.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
1500.0,16000.0,5000.0,1500.0,0.0,0,0,0,0,0,0.0,219.33,VW - VolksWagen,Saveiro Super Surf 1.6 Mi Total Flex 8V,2005.0,1.0,0.0,seo,/blog/artigos/investimentos/procon-lista-de-sites-nao-confiaveis,,
4000.0,24000.0,10000.0,0.0,1.0,0,0,0,1,0,1.0,416.67,Renault,LOGAN Expression Hi-Flex 1.6 8V 4p,2011.0,0.0,0.0,search,/,HomePage,
1500.0,27000.0,8526.32,0.0,0.0,0,0,0,0,0,1.0,527.78,Citroën,C3 Tendance 1.5 Flex 8V 5p Mec.,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
1800.0,10000.0,9000.0,2000.0,0.0,0,0,0,0,0,0.0,305.94,Honda,Accord Sedã EX 3.5 V6 24V,2016.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,c
2700.0,25000.0,8000.0,,0.0,0,0,0,0,0,0.0,422.22,VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 5p,2011.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2300.0,25000.0,14000.0,,0.0,0,0,0,0,0,0.0,525.81,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,2006.0,1.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,m
3500.0,17000.0,12000.0,,0.0,0,0,0,0,0,0.0,633.33,GM - Chevrolet,Corsa Sed. Maxx 1.4 8V ECONOFLEX 4p,2008.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
5000.0,23000.0,6000.0,0.0,0.0,0,0,0,0,0,0.0,584.92,Renault,SYMBOL CONNECTION Hi-Flex 1.6 8V 4p,2011.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
8961.0,47387.0,10000.0,,0.0,0,0,0,0,0,0.0,416.67,Fiat,Bravo SPORTING 1.8 Dualogic Flex 16V 5p,2014.0,1.0,0.0,affiliates,/emprestimos/solicitar/,,
2500.0,20000.0,5000.0,3000.0,0.0,0,0,0,0,0,0.0,180.03,Fiat,Strada 1.4 mpi Fire Flex 8V CS,2008.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
3000.0,18000.0,5000.0,,0.0,0,0,0,0,0,1.0,487.44,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2008.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4000.0,38000.0,14000.0,0.0,0.0,0,0,0,0,0,0.0,594.32,GM - Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p,2014.0,1.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,c
18000.0,30000.0,10000.0,,0.0,0,0,0,0,0,0.0,688.67,GM - Chevrolet,Vectra GT-X 2.0 MPFI 8V FlexPower Aut.,2009.0,0.0,1.0,display,/,HomePage,c
6000.0,115000.0,10000.0,50000.0,0.0,0,0,0,0,0,0.0,1105.33,Honda,CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.,2015.0,0.0,0.0,search,/,HomePage,m
4054.0,32000.0,28800.0,,0.0,0,0,0,0,0,0.0,931.78,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2013.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
18500.0,55000.0,49500.0,3000.0,0.0,0,0,0,0,0,0.0,2171.4,GM - Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Aut.,2014.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
4000.0,34000.0,6000.0,0.0,0.0,0,0,0,0,0,0.0,650.0,Ford,EcoSport XL 1.6/ 1.6 Flex 8V 5p,2009.0,1.0,1.0,remarketing,/emprestimos/solicitar,PersonalLoan,
10000.0,40000.0,36000.0,,0.0,0,0,0,0,0,0.0,1500.0,Fiat,Grand Siena ESSENCE 1.6 Flex 16V,2014.0,0.0,1.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,
6000.0,20000.0,15000.0,,0.0,0,0,0,0,0,0.0,1000.0,Fiat,Siena EL 1.0 mpi Fire Flex 8V 4p,2010.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2000.0,23000.0,7000.0,0.0,1.0,0,0,0,1,0,1.0,466.67,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2012.0,0.0,0.0,search,/,HomePage,m
3000.0,27000.0,5000.0,15000.0,0.0,0,0,0,0,0,0.0,274.89,Fiat,Punto  ELX 1.4 Fire Flex 8V 5p,2010.0,1.0,0.0,direct,/usuarios/senha/editar,,
3000.0,22000.0,15000.0,,0.0,0,0,0,0,0,1.0,658.66,GM - Chevrolet,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p,2010.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,m
2300.0,16000.0,5000.0,0.0,1.0,0,0,0,1,0,0.0,333.33,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008.0,0.0,0.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,
1600.0,17437.0,5000.0,0.0,0.0,0,0,0,0,0,1.0,263.89,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2010.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
15000.0,30000.0,20000.0,,0.0,0,0,0,0,0,0.0,647.07,Hyundai,i30 2.0 16V 145cv 5p Mec.,2011.0,0.0,0.0,social,/emprestimos/solicitar,PersonalLoan,
8600.0,50000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,279.56,Fiat,Palio Weekend Adventure LOCKER 1.8 Flex,2015.0,0.0,0.0,search,/,HomePage,
5200.0,26000.0,23400.0,8000.0,1.0,1,0,1,0,0,1.0,1026.48,Ford,Fiesta S 1.0 8V Flex 5p,2014.0,1.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
4390.0,37527.0,25000.0,0.0,0.0,0,0,0,0,0,,,Fiat,Punto ESSENCE 1.6 Flex 16V 5p,2014.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
11000.0,43000.0,30000.0,0.0,1.0,0,0,0,1,0,0.0,1316.0,Fiat,UNO WAY 1.4 EVO Fire Flex 8V 5p,2016.0,0.0,0.0,seo,/,HomePage,
3500.0,18000.0,15000.0,0.0,0.0,0,0,0,0,0,0.0,1033.0,CHERY,Face 1.3 16V/1.3 16v Flex.Mec,2011.0,1.0,0.0,search,/,HomePage,m
3000.0,6000.0,5000.0,0.0,0.0,0,0,1,0,0,1.0,208.33,Honda,Accord Sedã EX 3.5 V6 24V,2010.0,0.0,0.0,display,/,HomePage,c
2800.0,23000.0,6000.0,0.0,0.0,0,0,0,0,0,0.0,194.12,VW - VolksWagen,Gol ECOMOTION 1.0 Mi Total Flex 8V 2p,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
5000.0,60000.0,36000.0,0.0,0.0,0,0,0,0,0,0.0,1500.0,JAC,T5 1.5 JET Flex 16V 5p Mec.,2016.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
1258.0,7500.0,6750.0,0.0,1.0,0,0,1,0,0,1.0,296.1,Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,2014.0,0.0,0.0,search,/,HomePage,m
1790.0,35000.0,10000.0,0.0,1.0,0,0,0,0,0,1.0,416.67,VW - VolksWagen,Fox 1.6 Mi Total Flex 8V 5p,2011.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
8400.0,37000.0,33300.0,14000.0,0.0,0,0,0,0,0,0.0,2293.26,Citroën,C3 Tendance 1.5 Flex 8V 5p Mec.,2014.0,0.0,0.0,,,,
17500.0,64000.0,57600.0,0.0,0.0,0,0,0,0,0,1.0,1863.56,Nissan,Frontier LE CD 4x4 2.5 TB Diesel Aut.,2009.0,1.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,
1500.0,5700.0,5130.0,700.0,1.0,0,0,1,0,0,0.0,225.04,SHINERAY,SY1020 T 22 TRUCKS CD,2014.0,1.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
1200.0,20000.0,8206.69,4000.0,1.0,1,0,1,1,0,1.0,360.0,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2013.0,1.0,0.0,seo,/blog/artigos/cartoes/cartao-de-credito-com-nome-negativado,,
3000.0,35000.0,5000.0,,0.0,0,0,0,0,0,0.0,487.44,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
6000.0,29984.0,5000.0,0.0,0.0,0,0,0,0,0,,,Citroën,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,2010.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
1182.0,18000.0,5000.0,0.0,1.0,0,0,1,1,0,1.0,208.33,Fiat,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2007.0,0.0,0.0,social,/emprestimos/solicitar,PersonalLoan,
5800.0,37471.0,5000.0,0.0,0.0,0,0,0,0,0,,,Hyundai,i30 2.0 16V 145cv 5p Aut.,2010.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
3000.0,12500.0,11000.0,773.0,0.0,0,0,0,0,0,1.0,615.04,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2013.0,1.0,1.0,search,/emprestimos/solicitar,PersonalLoan,m
12000.0,21202.0,15000.0,0.0,0.0,0,0,0,0,0,,,Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,2009.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
3000.0,26000.0,18000.0,,0.0,0,0,0,0,0,0.0,582.36,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2013.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
6000.0,24000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,666.67,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2008.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
1400.0,19000.0,8000.0,3000.0,0.0,0,0,0,0,0,0.0,271.95,GM - Chevrolet,PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p,2007.0,0.0,0.0,search,/,HomePage,m
2000.0,16000.0,12000.0,0.0,0.0,0,0,0,0,0,0.0,550.0,GM - Chevrolet,Corsa Sed Classic Life 1.6 MPFI VHC 8V,2005.0,0.0,0.0,search,/,HomePage,
6000.0,28000.0,25200.0,,0.0,0,0,0,0,0,0.0,1105.0,Fiat,Strada Working 1.4 mpi Fire Flex 8V CS,2013.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
3600.0,15000.0,5000.0,936.0,1.0,0,0,1,1,0,1.0,169.97,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2010.0,1.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
8000.0,30000.0,22500.0,,0.0,0,0,0,0,0,0.0,937.5,Citroën,C4 PALLAS Exclusive 2.0/2.0 Flex 16V Mec,2008.0,0.0,0.0,referral,/emprestimos,,
2100.0,22000.0,6000.0,0.0,0.0,0,0,0,0,0,0.0,194.12,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2010.0,0.0,1.0,display,/emprestimos/solicitar,PersonalLoan,
4176.0,14000.0,10000.0,,0.0,0,0,0,0,0,0.0,688.67,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2007.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
1850.0,25000.0,10000.0,,0.0,0,0,0,0,0,0.0,323.53,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2012.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
2100.0,17000.0,10000.0,1400.0,0.0,0,0,0,0,0,1.0,339.94,Fiat,Siena Celebration 1.0 Fire Flex 8V 4p,2007.0,0.0,0.0,search,/,HomePage,m
1317.0,11000.0,5000.0,,1.0,0,0,1,0,0,0.0,161.77,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2006.0,0.0,0.0,search,/,HomePage,
5000.0,21000.0,10000.0,3654.0,0.0,0,0,0,0,0,0.0,1083.33,Ford,Fiesta Sedan SE 1.6 16V Flex 4p,2012.0,0.0,0.0,,,,
30000.0,80000.0,72000.0,,,0,0,0,0,0,0.0,4958.4,Toyota,Corolla XEi 2.0 Flex 16V Aut.,2015.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,
2700.0,28000.0,9000.0,0.0,0.0,0,0,0,0,0,1.0,600.0,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2015.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
15000.0,21684.0,7000.0,0.0,0.0,0,0,0,0,0,,,Fiat,UNO VIVACE 1.0 EVO Fire Flex 8V 3p,2013.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
2000.0,16000.0,5000.0,,0.0,0,0,0,0,0,0.0,552.67,Ford,Fiesta Sed. 1.6 8V Flex 4p,2006.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
4500.0,30000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,323.53,Ford,EcoSport XLT 1.6/ 1.6 Flex 8V 5p,2008.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
4380.0,45000.0,18000.0,,0.0,0,0,0,0,0,0.0,950.0,GM - Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Aut.,2013.0,1.0,1.0,,,,
5000.0,40000.0,20000.0,,0.0,0,0,0,0,0,0.0,1377.33,VW - VolksWagen,Saveiro  Trendline 1.6 T.Flex 8V CE,2015.0,1.0,1.0,referral,/,HomePage,
5000.0,15000.0,13000.0,0.0,0.0,0,0,0,0,0,0.0,714.71,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2007.0,1.0,1.0,display,/,HomePage,c
1200.0,12000.0,5227.0,,0.0,0,0,0,0,0,0.0,299.0,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2006.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
7000.0,18000.0,16200.0,,0.0,0,0,0,0,0,0.0,710.64,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2008.0,1.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
2000.0,74000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,541.67,VW - VolksWagen,Golf Variant Comfortline 1.4 TSI  Aut.,2015.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
8800.0,50000.0,20000.0,0.0,0.0,0,0,0,0,0,0.0,2210.67,GM - Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2012.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
2500.0,15000.0,5000.0,,0.0,0,0,0,0,0,0.0,219.55,Ford,Fiesta Sed. 1.6 8V Flex 4p,2005.0,0.0,0.0,search,/,HomePage,c
4500.0,25135.0,20500.0,0.0,0.0,0,0,0,0,0,,,Citroën,C4 PALLAS Exclusive 2.0/2.0 Flex 16V Mec,2008.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
4000.0,16680.0,15000.0,0.0,0.0,0,0,0,0,0,0.0,485.3,Fiat,Siena Celebration 1.0 Fire Flex 8V 4p,2007.0,0.0,0.0,display,/,HomePage,
4000.0,27000.0,24300.0,0.0,0.0,0,0,0,0,0,0.0,786.19,Nissan,TIIDA Sedan 1.8 16V Flex Fuel 4p,2012.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
4000.0,14500.0,10000.0,,1.0,0,0,0,0,0,1.0,559.13,Peugeot,206 SW Presence 1.4/ 1.4 Flex 8V 5p,2005.0,1.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
2000.0,20000.0,7000.0,0.0,0.0,0,0,0,0,0,0.0,262.9,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2009.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
30000.0,60000.0,54000.0,0.0,0.0,0,0,0,0,0,0.0,1835.65,Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,2014.0,1.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
3200.0,15000.0,7000.0,,0.0,0,0,0,0,0,0.0,307.37,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2008.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
4000.0,30000.0,10000.0,0.0,1.0,0,0,1,0,0,1.0,666.67,GM - Chevrolet,Zafira Comfort 2.0 MPFI FlexPower 8V 5p,2011.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
2000.0,29000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,344.33,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2014.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,c
6000.0,51000.0,37473.0,49.0,0.0,0,0,0,0,0,0.0,1800.0,GM - Chevrolet,CRUZE HB Sport LT 1.8 16V FlexP. 5p Aut,2013.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,m
3000.0,23000.0,7000.0,3000.0,0.0,0,0,0,0,0,0.0,291.67,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2010.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
13560.0,60000.0,54000.0,26091.0,0.0,0,0,0,0,0,1.0,1835.65,Renault,DUSTER TECHROADE 2.0 16V Aut.,2014.0,1.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
2500.0,7000.0,6000.0,0.0,0.0,0,0,0,0,0,0.0,250.0,VW - VolksWagen,Kombi Lotação 1.4 Mi Total Flex 8V,2010.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,c
